ts_id,timestamp,req_timestamp,ts_value,station_local_x,station_local_y,station_id,site_name,station_name,station_no,ts_name,ts_shortname,site_no,stationparameter_name,stationparameter_no,ts_unitsymbol,parametertype_name,object_type_shortname,ts_path,river_name,station_diary,ADMINISTRATEUR,CATCHMENT_SIZE,ISIN_COMMUNE,station_gauge_datum,station_gauge_datum_unit,station_status_remark,station_gauge_datum_postfix,SITE_NUMBER_SQL,AD_WITH_THRESHOLD,RESEAUX,ngr_letter,BASSIN_INFOCRUE_NO,DISTHYDRO,admin_level,COD_HYDROGRAPHE,river_code,STATION_NUMBER_SQL,region_district,STATEL,station_gauge_datum_from,WTO_OBJECT,station_status,river_key,station_diary_status,PAYS,GAUGE_DATUM,REGION,BASSIN_INFOCRUE,TYPE_STATION,BASSIN_GESTION_TEXT,PROVINCE,river_id,ObjectDescription,admin_name,BV_DCE,BASSIN_GESTION_WEB,CATEGORIE_COURS_DEAU,STA_PUBINT,hydrounit_name,CODE_POSTAL,hydrounit_title,STABILITE_JAUGE,hydrounit_no,ISIN_LOCALITE,COMMUNE_LOCALITE,ADRESSE,NIVCRU,CENEXT_DCENN,CARTE_IGN,station_elevation,RIVER_SECTION_VNAV_STATION,river_longname
250781010,2026-06-05T10:35:00.000+02:00,,1.34,187472.0,103560.0,12559,Direction de la Gestion hydrologique,ANSEREMME Monia,8067,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/8067/H/Cmd.Rel.Abs.Comp-Alarmes,Haute Meuse (amont Dinant),2004-11-23 00:00:00: <fin_feuille_limni><br>2004-10-07 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X 25>,DGH,,Dinant,92.0,---,,,DGH,no,Direction de la Gestion hydrologique,-,29,District de la Meuse,District,Theys D.,,8067,---,yes,725846400000,Haute Meuse (amont Dinant),Active,,1993-01-01 00:00:00: Active<br>1998-06-10 00:00:00: Inactive<br>1998-06-23 00:00:00: Active,Belgique,92.0,WALLONIE,Haute Meuse amont / 29,Limnimètre,"Haute Meuse (NA, amont Lesse)",NAMUR,1450727,"<ACCES>
Le long de la route Dinant-Givet, juste avant une aire de parking.
</ACCES>",---,Meuse amont / MM,"Haute Meuse (NA, amont Lesse)",Navigable,,,,,,,,,,,,,,,
192418010,2026-06-05T10:00:00.000+02:00,,0.387,213736.0,129153.0,15890,Direction des Cours d'Eau Non Navigables,Modave,L7860,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7860/H/Cmd.Rel.Abs.Comp-Alarmes,Triffoys,,DCENN,"30,36 km²",,146.38,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,35,District de la Meuse,District,,,L7860,---,yes,1356998400000,Triffoys,Active,,2013-02-25 00:00:00: Active,Belgique,146.38,WALLONIE,Hoyoux et affluents / 35,Limnimètre,Hoyoux,LIEGE,1450685,,---,Meuse aval / MA,Hoyoux,Catégorie 2,yes,District de la Meuse,4577,MEUSE,Instable,M,Modave,Modave,Rue de Triffoys,t0/Normal,Centre Liège,,,,
248412010,2026-06-05T10:35:00.000+02:00,,1.102,137642.0,111503.0,12451,Direction de la Gestion hydrologique,LA BUISSIERE Av B-E,7474,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/7474/H/Cmd.Rel.Abs.Comp-Alarmes,Haute Sambre,2007-07-03 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>2017-01-01 00:00:00: <fin_feuille_limni><br>2000-07-26 00:00:00: remplacement du fût<br>2023-03-02 12:30:00: <codeur_seul>,DGH,,Merbes-le-Château,118.0,DNG,<date_1ere_data><echX=0.291667 cm/h><echY=1/10><limni=RITTMEYER>,DNG,DGH,no,Direction de la Gestion hydrologique,-,8,District de la Meuse,District,Lefèvre C.,,7474,---,yes,964656000000,Haute Sambre,Active,,1982-05-20 00:00:00: Active,Belgique,118.0,WALLONIE,Haute Sambre / 8,Limnimètre,Haute Sambre (NA),HAINAUT,1450403,"<ACCES>
RIVE GAUCHE - EN AVAL DU BARRAGE Accès par la Place.
</ACCES>",---,Sambre / SA,Haute Sambre (NA),Navigable,,,,,,,,,,,,,,,
235311010,2026-06-05T10:35:00.000+02:00,,0.365,140336.0,143393.0,11899,Direction de la Gestion hydrologique,RONQUIERES Anc Canal,2492,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur sonde,H_sonde,m,H,GN_STATION,DGH/2492/H_sonde/Cmd.Rel.Abs.Comp-Alarmes,Ancien canal Charleroi-Bruxelles,,DGH,,Braine-le-Comte,,,<date_1ere_data>,,DGH,no,Direction de la Gestion hydrologique,-,51,District de l'Escaut,District,Lefèvre C.,,2492,---,yes,,Ancien canal Charleroi-Bruxelles,Active,,2019-09-25 00:00:00: Active,Belgique,,WALLONIE,Sennette et Canal Charleroi Bruxelles / 51,Limnimètre,Sennette,HAINAUT,1450267,"<ACCES>
Accès en remontant l'ancien canal en RG à partir de la route Baccara. Affichage dans boîtier répondeur (petite clé).
</ACCES>",---,Senne / SN,Sennette,Navigable,,,,,,,,,,,,,,,
172311010,2026-06-05T10:00:00.000+02:00,,0.289,233071.0,121039.0,15075,Direction des Cours d'Eau Non Navigables,Vieuxville,L6300,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6300/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Lembrée,,DCENN,"51,00 km²",,130.153,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,44,District de la Meuse,District,,642300,L6300,---,yes,1626998400000,Ruisseau de Lembrée,Active,642300,1991-09-03 00:00:00: Active,Belgique,130.153,WALLONIE,Ourthe moyenne et affluents / 44,Limnimètre,Ourthe moyenne,LIEGE,2621488,,---,Ourthe / OU,Ourthe moyenne,Catégorie 1,yes,District de la Meuse,4190,MEUSE,Instable,M,Vieuxville,Ferrières,Route de Logne,t0/Normal,Centre Liège,49/5,,,
169817010,2026-06-05T10:00:00.000+02:00,,0.383,256923.0,118926.0,14965,Direction des Cours d'Eau Non Navigables,Trois-Ponts,L6070,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6070/H/Cmd.Rel.Abs.Comp-Alarmes,Salm,,DCENN,"202,00 km²",,246.318,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,41,District de la Meuse,District,,523220,L6070,---,yes,682905600000,Salm,Active,523220,1991-08-23 00:00:00: Active,Belgique,246.318,WALLONIE,Amblève et affluents / 41,Limnimètre,Amblève,LIEGE,1450639,,---,Amblève / AM,Amblève,Catégorie 1,yes,District de la Meuse,4980,MEUSE,Très stable,M,Trois-Ponts,Trois-Ponts,Rue de la gare,t0/Normal,Centre Liège,49/8,,,
202030010,2026-06-05T10:00:00.000+02:00,,0.243,197485.0,121147.0,1964146,Direction des Cours d'Eau Non Navigables,Gesves,L8630,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8630/H/Cmd.Rel.Abs.Comp-Alarmes,Samson,,DCENN,,,186.752,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la Province de Namur,-,28,District de la Meuse,District,,465240,L8630,---,yes,1591833600000,Samson,Active,465240,2020-06-11 00:00:00: Active,Belgique,186.752,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Samson,NAMUR,1450643,,---,Meuse amont / MM,Samson,Catégorie 2,yes,District de la Meuse,5340,MEUSE,t0/?,M,Gesves,Gesves,Rue Cochaute,,,,,,
182493010,2026-06-05T10:00:00.000+02:00,,0.531,221540.0,55377.0,15526,Direction des Cours d'Eau Non Navigables,Martilly,L7130,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7130/H/Cmd.Rel.Abs.Comp-Alarmes,Vierre,,DCENN,"173,98 km²",,351.41,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,19,District de la Meuse,District,,135250,L7130,---,yes,1600214400000,Vierre,Active,135250,2003-12-19 00:00:00: Active,Belgique,351.41,WALLONIE,Vierre et affluents / 19,Limnimètre,Vierre,LUXEMBOURG,1450701,,---,Semois-Chiers / SC,Vierre,Catégorie 1,yes,District de la Meuse,6887,MEUSE,t0/?,M,Straimont,Herbeumont,Rue de la Cochette,t0/Normal,Centre Marche,67/4,,,
251705010,2026-06-05T10:30:00.000+02:00,,0.062,179075.0,109790.0,12596,Direction de la Gestion hydrologique,SOSOYE,8166,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/8166/H/Cmd.Rel.Abs.Comp-Alarmes,Molignée,2017-01-01 00:00:00: <fin_feuille_limni><br>2000-11-23 00:00:00: <echX=0.2 cm/h><echY=1/5><limni=OTT X><br>2025-01-01 00:00:00: <Z_coffret_telem=2.192><bas_coffret_telem=0.2><br>2023-04-12 00:00:00: <codeur_seul>,DGH,"50,59 km²",Anhée,147.802,---,<date_1ere_data><echX=0.2 cm/h><echY=1/10><limni=OTT X>,,DGH,no,Direction de la Gestion hydrologique,-,28,District de la Meuse,District,Theys D.,400300,8166,---,yes,911520000000,Molignée,Active,400300,1998-11-20 00:00:00: Active,Belgique,147.802,WALLONIE,Affluents de la Haute Meuse / 28,Limnimètre,Molignée,NAMUR,1450471,"<DESCRIPTIF>
Il n’y a pas de pont ni de passerelle pour y jauger en crue.
</DESCRIPTIF>
",---,Meuse amont / MM,Molignée,Catégorie 2,,,,,,,,,,,,,,,
193534010,2026-06-05T10:00:00.000+02:00,,0.642,137500.0,87405.0,15943,Direction des Cours d'Eau Non Navigables,Moustier-en-Fagne,L7950,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7950/H/Cmd.Rel.Abs.Comp-Alarmes,Helpe,,DCENN,"68,50 km²",,181.68,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la Province du Hainaut,-,9,District de la Meuse,District,,350492,L7950,---,yes,1388534400000,Helpe,Active,350492,2014-04-15 00:00:00: Active,France,181.68,HAUTS-DE-FRANCE,Affluents de la Haute Sambre / 9,Limnimètre,Haute Sambre (affluents),NORD,1450411,,---,Sambre / SA,Haute Sambre (affluents),Non classé,yes,District de la Meuse,59132,MEUSE,t0/?,M,Moustier-en-Fagne,Moustier-en-Fagne,D83,t0/Normal,Centre Mons,,,,
168217010,2026-06-05T10:00:00.000+02:00,,0.366,240091.0,46759.0,14898,Direction des Cours d'Eau Non Navigables,Habay-la-Vieille,L5970,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5970/H/Cmd.Rel.Abs.Comp-Alarmes,Rulles,,DCENN,"96,00 km²",,357.98,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,18,District de la Meuse,District,,131240,L5970,---,yes,374198400000,Rulles,Active,131240,1981-11-10 00:00:00: Active,Belgique,357.98,WALLONIE,Haute Semois et affluents / 18,Limnimètre,Haute Semois,LUXEMBOURG,1450619,,---,Semois-Chiers / SC,Haute Semois,Catégorie 1,yes,District de la Meuse,6723,MEUSE,Stable,M,Habay-la-Vieille,Habay,Rue de la Rochette (Chateau de la Trapperie),t0/Normal,Centre Marche,68/6,,,
243785010,2026-06-05T10:30:00.000+02:00,,0.97,257829.0,119662.0,12259,Direction de la Gestion hydrologique,STAVELOT,6732,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/6732/H/Cmd.Rel.Abs.Comp-Alarmes,Amblève,2017-01-06 00:00:00: <fin_feuille_limni>,DGH,"471,67 km²",Trois-Ponts,245.253,---,<date_1ere_data><echX=0.2 cm/h><echY=1/10><limni=OTT X>,,DGH,no,Direction de la Gestion hydrologique,-,41,District de la Meuse,District,Smiejkowski M.,535120,6732,---,yes,1048809600000,Amblève,Active,535120,1996-11-13 00:00:00: Active,Belgique,245.253,WALLONIE,Amblève et affluents / 41,Limnimètre,Amblève,LIEGE,1450265,"<ACCES>
Cadenas : la clé se trouve dans la cabine limni.
</ACCES>

<TARAGE>
20260302
Extrapolation du sommet de courbe : de 3.55 m à 4.6m (prolongation libre du dernier segment).
Correspond à l'altitude de la plaque limni.
</TARAGE>",---,Amblève / AM,Amblève,Catégorie 1,,,,,,,,,,,,,,,
377502010,2026-06-05T10:35:00.000+02:00,,0.338,248729.057,121539.428,7393872,Direction de la Gestion hydrologique,CHEVRON Pont,6804,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur sonde,H_sonde,m,H,GN_STATION,DGH/6804/H_sonde/Cmd.Rel.Abs.Comp-Alarmes,Lienne,,DGH,"141,82 km²",Stoumont,215.562,DNG,<sonde=OTT PLS><Z_coffret_telem=6.307><bas_coffret_telem=0.2>,DNG,DGH,no,Direction de la Gestion hydrologique,-,41,District de la Meuse,District,Smiejkowski M.,542230,6804,---,yes,1686182400000,Lienne,Active,542230,2023-06-08 00:00:00: Active,Belgique,215.562,WALLONIE,Amblève et affluents / 41,Limnimètre,Amblève,LIEGE,1450445,"Entre 1.1m et 1.25m (hauteur limni), la sonde hydrostatique est perturbée par des remous occasionnés par l'infrastructure de la station (échelle et tube vertical) et celle du pont.


<ACCES>
5M EN AVAL DU PONT-ROUTE DE STOUMONT A LIERNEUX. A ENVIRON 5KM DE L'AMBLEVE. 
DEUXIEME PONT-ROUTE SUR LA LIENNE EN PARTANT DE TARGNON. COT2 AVAL DU PONT EN RIVE GAUCHE.
</ACCES>

<TARAGE>
20260303
Le sommet de courbe est prolongé arbitrairement jusqu'à 3m (prolongation mathématique du segment supérieur).
</TARAGE>",---,Amblève / AM,Amblève,,,,,,,,,,,,,,,,
190156010,2026-06-05T10:40:00.000+02:00,,0.406,231479.0,28512.0,15789,Direction des Cours d'Eau Non Navigables,Dampicourt,L7660,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7660/H/Cmd.Rel.Abs.Comp-Alarmes,Chavratte,,DCENN,"54,42 km²",,201.07,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,20,District de la Meuse,District,,124300,L7660,---,yes,1307750400000,Chavratte,Active,124300,2011-06-20 00:00:00: Active,Belgique,201.07,WALLONIE,Chiers et affluents / 20,Limnimètre,Chiers,LUXEMBOURG,1450337,,---,Semois-Chiers / SC,Chiers,Catégorie 1,yes,District de la Meuse,6767,MEUSE,Stable,M,Dampicourt,Rouvroy,Rue du moulin,t0/Normal,Centre Marche,71/5,,,
178079010,2026-06-05T10:40:00.000+02:00,,0.176,245581.0,156748.0,15332,Direction des Cours d'Eau Non Navigables,Dalhem,L6770,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6770/H/Cmd.Rel.Abs.Comp-Alarmes,Bolland,,DCENN,"29,26 km²",,88.65,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,30,District de la Meuse,District,,702511,L6770,---,yes,1626912000000,Bolland,Active,702511,2001-12-27 00:00:00: Active,Belgique,88.65,WALLONIE,Affluents de la Basse Meuse / 30,Limnimètre,Berwinne,LIEGE,1450295,,---,Meuse aval / MA,Berwinne,Catégorie 2,yes,District de la Meuse,4607,MEUSE,Stable,M,Dalhem,Dalhem,Rue Francotte H.,t0/Normal,Centre Liège,42/3,,,
172187010,2026-06-05T10:00:00.000+02:00,,0.312,232932.0,81130.0,15069,Direction des Cours d'Eau Non Navigables,Amberloup,L6290,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6290/H/Cmd.Rel.Abs.Comp-Alarmes,Ourthe Occidentale,,DCENN,"109,00 km²",,371.902,DNG,Mise en service,DNG,DCENN,,Station appartenant à la DCENN,-,45,District de la Meuse,District,,604200,L6290,---,yes,690508800000,Ourthe Occidentale,Active,604200,1991-11-19 00:00:00: Active,Belgique,371.902,WALLONIE,Ourthe supérieure et affluents / 45,Limnimètre,Ourthe supérieure,LUXEMBOURG,1450497,,---,Ourthe / OU,Ourthe supérieure,Catégorie 1,yes,District de la Meuse,6680,MEUSE,Stable,M,Amberloup,Sainte-Ode,Amberloup,t0/Normal,Centre Marche,60/5,,,
253474010,2026-06-05T10:30:00.000+02:00,,0.194,159381.0,81078.0,12683,Direction de la Gestion hydrologique,COUVIN,9071,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/9071/H/Cmd.Rel.Abs.Comp-Alarmes,Eau Noire,2017-01-01 00:00:00: <fin_feuille_limni><br>2005-12-09 00:00:00: <echX=0.2 cm/h><echY=1/10><limni=OTT X><br>2025-01-01 00:00:00: <Z_coffret_telem=3.038><bas_coffret_telem=0.2><br>1980-11-30 00:00:00: <echX=0.291667 cm/h><echY=1/5><zeroFeuille=-0.25><limni=RITTMEYER>,DGH,"175,89 km²",Couvin,191.085,DNG,,DNG,DGH,yes,Direction de la Gestion hydrologique,-,23,District de la Meuse,District,Theys D.,16057,9071,---,yes,934416000000,Eau Noire,Active,16057,1968-03-13 00:00:00: Active<br>1979-08-18 00:00:00: Inactive<br>1983-06-07 00:00:00: Inactive<br>1983-10-10 00:00:00: Active,Belgique,191.085,WALLONIE,Eau Noire et affluents / 23,Limnimètre,Eau Noire,NAMUR,1450359,"<SITUATION>
La sonde de température  9071112T est placéd dans le puits.
</<SITUATION>>

<ACCES>
Limni accessible par une propriété privée et portillon avec clé spécifique ; en rive droite.
</ACCES>


<HISTORIQUE>
12/09/2022
Mise en service du nouveau puits limnigraphique un peu en amont de la passe à poissons.
Lors de très faibles débits, l'eau ne passait plus sur le déversoir et tout le débit passait via l'échelle à poissons.
L'ancien limnigraphe n'était plus alimenté.
</HISTORIQUE>
",---,Meuse amont / MM,Eau Noire,Catégorie 1,,,,,,,,,,,,,,,
186210010,2026-06-05T10:40:00.000+02:00,,0.248,104942.0,114062.0,15606,Direction des Cours d'Eau Non Navigables,Gussignies,L7260,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7260/H/Cmd.Rel.Abs.Comp-Alarmes,Grande Honnelle,,DCENN,"91,20 km²",,64.463,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,4,District de l'Escaut,District,,924300,L7260,---,yes,1117584000000,Grande Honnelle,Active,924300,2005-06-01 00:00:00: Active,France,64.463,HAUTS-DE-FRANCE,Haine et affluents / 4,Limnimètre,Haine,NORD,1450389,,---,Haine / HN,Haine,Catégorie 1,yes,District de l'Escaut,59570,ESCOUT,t0/?,E,Gussignies,Gussignies,Rue des Sartiaux,t0/Normal,Centre Mons,51/5,,,
169197010,2026-06-05T10:20:00.000+02:00,,0.287,255767.0,29235.0,1964135,Direction des Cours d'Eau Non Navigables,Athus,L6023,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6023/H/Cmd.Rel.Abs.Comp-Alarmes,Messancy,,DCENN,"62,00 km²",,266.42,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,20,District de la Meuse,District,,120300,L6023,---,yes,1590969600000,Messancy,Active,120300,2020-07-28 00:00:00: Active,Belgique,266.42,WALLONIE,Chiers et affluents / 20,Limnimètre,Chiers,LUXEMBOURG,1450467,,---,Semois-Chiers / SC,Chiers,Catégorie 1,yes,District de la Meuse,6791,MEUSE,Très stable,M,Athus,Aubange,Quartier Schlauss,,Centre Marche,71/4,,,
178951010,2026-06-05T10:00:00.000+02:00,,0.073,203558.0,79880.0,15368,Direction des Cours d'Eau Non Navigables,Daverdisse,L6840,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L6840/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau de Gembes,,DCENN,"87,23 km²",,223.154,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,26,District de la Meuse,District,,212311,L6840,---,yes,1046736000000,Ruisseau de Gembes,Active,212311,2003-03-04 00:00:00: Active,Belgique,223.154,WALLONIE,Haute Lesse et affluents / 26,Limnimètre,Haute Lesse,LUXEMBOURG,1450549,,---,Lesse / LE,Haute Lesse,Catégorie 1,yes,District de la Meuse,6929,MEUSE,Stable,M,Daverdisse,Daverdisse,Rue de la Lesse,t0/Normal,Centre Namur,59/6,,,
180939010,2026-06-05T10:00:00.000+02:00,,0.376,190945.0,62564.0,15460,Direction des Cours d'Eau Non Navigables,Vresse-sur-Semois,L7000,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7000/H/Cmd.Rel.Abs.Comp-Alarmes,Ruisseau du Moulin,,DCENN,"61,78 km²",,184.69,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,13,District de la Meuse,District,,143311,L7000,---,yes,1293840000000,Ruisseau du Moulin,Active,143311,2003-09-04 00:00:00: Active,Belgique,184.69,WALLONIE,Basse Semois et affluents / 13,Limnimètre,Haute Semois,NAMUR,1450605,,---,Semois-Chiers / SC,Basse Semois,Catégorie 1,yes,District de la Meuse,5550,MEUSE,t0/?,M,Vresse-sur-Semois,Vresse-sur-Semois,Rue de Petit-Fayt,t0/Normal,Centre Marche,63/8,,,
371308010,2026-06-05T10:30:00.000+02:00,,0.173,269034.0,146854.0,7115645,Direction de la Gestion hydrologique,EUPEN Bellmerin,6392,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur sonde,H_sonde,m,H,GN_STATION,DGH/6392/H_sonde/Cmd.Rel.Abs.Comp-Alarmes,Vesdre,2025-01-01 00:00:00: <Z_coffret_telem=4.295><bas_coffret_telem=0.2>,DGH,,,269.556,DNG,<sonde=OTT PLS>,DNG,DGH,no,Direction de la Gestion hydrologique,-,38,District de la Meuse,District,Smiejkowski M.,560260,6392,---,yes,1669248000000,Vesdre,Active,560260,2022-11-24 00:00:00: Active,,269.556,,Vesdre et affluents / 38,Limnimètre,Meuse moyenne (NA),,1450697,"<ACCES>
Se situe sur le pont Bellmerin, côté aval en rive droite. 
</ACCES>

<TARAGE>
20260120 - extrapolation
Le sommet de CT a été revu : de 0.81 à 1.800m - 160 m³/s
</TARAGE>",---,Vesdre / VE,Vesdre,,,,,,,,,,,,,,,,
246534010,2026-06-05T10:35:00.000+02:00,,0.582,207779.0,138112.0,12380,Direction de la Gestion hydrologique,MOHA,7242,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DGH,Hauteur,H,m,H,GN_STATION,DGH/7242/H/Cmd.Rel.Abs.Comp-Alarmes,Mehaigne,2017-01-05 00:00:00: <fin_feuille_limni><br>2007-06-19 00:00:00: <echX=0.2 cm/h><echY=1/5><limni=OTT X><br>1990-01-01 00:00:00: <echX=0.291667 cm/h><echY=1/5><limni=RITTMEYER>,DGH,"343,27 km²",Wanze,81.257,---,<date_1ere_data>,,DGH,no,Direction de la Gestion hydrologique,-,36,District de la Meuse,District,Smiejkowski M.,451230,7242,---,yes,631152000000,Mehaigne,Active,451230,1968-01-01 00:00:00: Active,Belgique,81.257,WALLONIE,Mehaigne et affluents / 36,Limnimètre,Mehaigne,LIEGE,1450463,,---,Meuse aval / MA,Mehaigne,Catégorie 1,,,,,,,,,,,,,,,
194386010,2026-06-05T10:00:00.000+02:00,,0.129,138215.0,152697.0,15982,Direction des Cours d'Eau Non Navigables,Tubize Coeurcq,L8020,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L8020/H/Cmd.Rel.Abs.Comp-Alarmes,Coeurcq,,DCENN,"17,21 km²",,39.51,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la Province du Brabant Wallon,-,5,District de l'Escaut,District,,845661,L8020,---,yes,1451606400000,Coeurcq,Active,845661,2016-03-01 00:00:00: Active,Belgique,39.51,WALLONIE,Senne et affluents / 5,Limnimètre,Senne,BRABANT WALLON,1450341,,---,Senne / SN,Senne,Catégorie 2,yes,District de l'Escaut,1480,ESCOUT,t0/?,E,Tubize,Tubize,Rue des Ponts,t0/Normal,,39/2S,,,
166719010,2026-06-05T10:40:00.000+02:00,,0.595,185522.0,159384.0,14830,Direction des Cours d'Eau Non Navigables,Saint-Rémy-Geest,L5720,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L5720/H/Cmd.Rel.Abs.Comp-Alarmes,Grande Gette,,DCENN,"135,00 km²",,55.426,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,7,District de l'Escaut,District,,810210,L5720,---,yes,254188800000,Grande Gette,Active,810210,1978-01-21 00:00:00: Active,Belgique,55.426,WALLONIE,Gette et affluents / 7,Limnimètre,Gette,BRABANT WALLON,1450387,,---,Dyle-Gette / DG,Gette,Catégorie 1,yes,District de l'Escaut,1370,ESCOUT,Instable,E,Saint-Remy-Geest,Jodoigne,Rue Sainte-Marie,t0/Normal,Centre Mons,32/7,,,
189072010,2026-06-05T10:00:00.000+02:00,,0.393,124273.0,128727.0,15738,Direction des Cours d'Eau Non Navigables,Obourg,L7570,05a-Hauteur.Complet.Alarmes,Cmd.Rel.Abs.Comp-Alarmes,DCENN,Hauteur,H,m,H,GN_STATION,DCENN/L7570/H/Cmd.Rel.Abs.Comp-Alarmes,Haine,,DCENN,"236,10 km²",,36.5,DNG,Mise en service,DNG,DCENN,yes,Station appartenant à la DCENN,-,4,District de l'Escaut,District,,914140,L7570,---,yes,1293840000000,Haine,Active,914140,2012-08-02 00:00:00: Active,Belgique,36.5,WALLONIE,Haine et affluents / 4,Limnimètre,Haine,HAINAUT,1450397,,---,Haine / HN,Haine,Catégorie 1,yes,District de l'Escaut,7034,ESCOUT,Stable,E,Obourg,Mons,Rue de Beauval,t0/Normal,Centre Mons,,,,
